PRODUCTID	PRODUCTNAME	PRODUCTGROUPCODE	PRODUCTGROUPNAME	INSTOCKFLAG	FULLPRICE	ASIN	NodeId
12245		BK	BOOK	Y	195	0007115024	3610
12246		BK	BOOK	Y	745	0007115040	3616
12247		BK	BOOK	Y	340	000711530X	173561
12248		BK	BOOK	Y	337	0007115369	3981
12249		BK	BOOK	Y	540	0007115466	6134005011
12250		BK	BOOK	Y	175	0007115482	3987
12251		BK	BOOK	Y	340	0007115768	285856
12252		BK	BOOK	Y	195	0007115814	3990
12253		BK	BOOK	Y	340	0007115865	6134006011
12254		BK	BOOK	Y	175	0007115938	11006483011
12255		BK	BOOK	Y	340	0007116055	3996
12256		BK	BOOK	Y	486	0007116195	285859
12257		BK	BOOK	Y	195	0007116233	4052
12258		BK	BOOK	Y	445	0007116330	285858
12259		BK	BOOK	Y	340	000711642X	377560011
12260		BK	BOOK	Y	375	0007116454	3875
12261		BK	BOOK	Y	486	0007116543	3632
12262		BK	BOOK	Y	195	0007116772	713202011
12263		BK	BOOK	Y	495	0007116837	3648
12264		BK	BOOK	Y	340	0007116993	3746
12265		BK	BOOK	Y	540	0007117019	3641
12266		BK	BOOK	Y	195	0007117043	10806585011
12267		BK	BOOK	Y	495	0007117078	3636
12268		BK	BOOK	Y	340	0007117094	4053
12269		BK	BOOK	Y	375	0007117841	69760
12270		BK	BOOK	Y	540	0007117868	6133990011
12271		BK	BOOK	Y	272	0007117930	377550011
12272		BK	BOOK	Y	486	0007118104	172400
12273		BK	BOOK	Y	195	0007118449	295228
12274		BK	BOOK	Y	175	0007118473	295229
12275		BK	BOOK	Y	306	0007118481	4095
12276		BK	BOOK	Y	195	0007118651	4140
12277		BK	BOOK	Y	175	0007118775	295224
12278		BK	BOOK	Y	375	000711883X	3527
12279		BK	BOOK	Y	183	0007118899	377555011
12280		BK	BOOK	Y	340	0007118937	10806626011
12281		BK	BOOK	Y	175	0007119070	10806627011
12282		BK	BOOK	Y	305	0007119151	4164
12283		BK	BOOK	Y	175	0007119240	10806628011
12284		BK	BOOK	Y	450	0007119267	10806629011
12285		BK	BOOK	Y	272	0007119674	10806630011
12286		BK	BOOK	Y	375	0007119739	10806631011
12287		BK	BOOK	Y	486	0007119801	132575011
12288		BK	BOOK	Y	195	0007119860	271582011
12289		BK	BOOK	Y	306	0007120028	10806637011
12290		BK	BOOK	Y	540	0007120192	6133985011
12291		BK	BOOK	Y	195	0007120214	4179
12292		BK	BOOK	Y	195	0007120222	4127
12293		BK	BOOK	Y	340	0007120257	4167
12294		BK	BOOK	Y	375	000712029X	4063
12295		BK	BOOK	Y	195	000712032X	4064
12296		BK	BOOK	Y	195	0007120362	6133983011
12297		BK	BOOK	Y	340	0007120621	10806619011
12298		BK	BOOK	Y	175	0007120699	14045483011
12299		BK	BOOK	Y	340	0007121121	285847
12300		BK	BOOK	Y	195	000712113X	14045483011
12301		BK	BOOK	Y	745	0007121164	6134001011
12302		BK	BOOK	Y	195	0007121172	6134004011
12303		BK	BOOK	Y	255	000712130X	6134003011
12304		BK	BOOK	Y	375	0007121334	6134002011
12305		BK	BOOK	Y	745	0007121512	6133984011
12306		BK	BOOK	Y	340	0007121660	4192
12307		BK	BOOK	Y	195	0007121687	132553011
12308		BK	BOOK	Y	195	0007121768	4169
12309		BK	BOOK	Y	175	0007121814	10806632011
12310		BK	BOOK	Y	195	0007121822	10806633011
12311		BK	BOOK	Y	445	0007122039	69761
12312		BK	BOOK	Y	745	0007122071	10806634011
12313		BK	BOOK	Y	340	0007122241	10806635011
12314		BK	BOOK	Y	375	0007122314	4072
12315		BK	BOOK	Y	540	0007122462	300354
12316		BK	BOOK	Y	195	0007122497	10806636011
12317		BK	BOOK	Y	495	0007122500	3510
12318		BK	BOOK	Y	745	0007122756	377885011
12319		BK	BOOK	Y	340	0007122764	3600
12320		BK	BOOK	Y	375	0007122772	3602
12321		BK	BOOK	Y	540	0007122802	379360011
12322		BK	BOOK	Y	195	000712287X	3605
12323		BK	BOOK	Y	745	0007122934	379357011
12324		BK	BOOK	Y	340	0007122993	379358011
12325		BK	BOOK	Y	459	0007123000	411314
12326		BK	BOOK	Y	175	0007123078	554538
12327		BK	BOOK	Y	195	0007123132	3617
12328		BK	BOOK	Y	745	0007123469	295223
12329		BK	BOOK	Y	340	0007123477	285856
12330		BK	BOOK	Y	540	0007123744	6134006011
12331		BK	BOOK	Y	495	0007123817	285858
12332		BK	BOOK	Y	195	0007123868	4033
12333		BK	BOOK	Y	670	0007124015	377888011
12334		BK	BOOK	Y	195	0007124120	3525
12335		BK	BOOK	Y	340	0007124147	172400
12336		BK	BOOK	Y	513	0007124449	295228
12337		BK	BOOK	Y	690	000712614X	295229
12338		BK	BOOK	Y	340	0007126190	271580011
12339		BK	BOOK	Y	375	0007126220	3563
12340		BK	BOOK	Y	540	0007126239	377886011
12341		BK	BOOK	Y	195	0007126255	377897011
12342		BK	BOOK	Y	195	0007126271	6
12343		BK	BOOK	Y	306	0007126298	4264
12344		BK	BOOK	Y	340	0007126336	4266
12345		BK	BOOK	Y	540	0007126409	4265
12346		BK	BOOK	Y	306	0007126468	4268
12347		BK	BOOK	Y	140	0007126522	4269
12348		BK	BOOK	Y	175	0007126867	13922571011
12349		BK	BOOK	Y	340	0007126913	4267
12350		BK	BOOK	Y	340	000712693X	13922572011
12351		BK	BOOK	Y	265	0007127065	4270
12352		BK	BOOK	Y	340	0007127111	4271
12353		BK	BOOK	Y	375	0007127251	4272
12354		BK	BOOK	Y	195	0007127359	4196
12355		BK	BOOK	Y	340	0007127375	4203
12356		BK	BOOK	Y	459	0007127383	4197
12357		BK	BOOK	Y	195	000712760X	4198
12358		BK	BOOK	Y	306	0007127669	4200
12359		BK	BOOK	Y	195	000712774X	4202
12360		BK	BOOK	Y	340	0007127820	4204
12361		BK	BOOK	Y	375	0007127871	4205
12362		BK	BOOK	Y	175	0007127952	4206
12363		BK	BOOK	Y	337	0007127960	4219
12364		BK	BOOK	Y	195	0007128088	4221
12365		BK	BOOK	Y	670	0007128177	4220
12366		BK	BOOK	Y	340	0007128231	4222
12367		BK	BOOK	Y	337	0007128576	194808011
12368		BK	BOOK	Y	486	0007128983	4227
12369		BK	BOOK	Y	175	0007129491	8883942011
12370		BK	BOOK	Y	486	0007129505	8883943011
12371		BK	BOOK	Y	195	0007129564	8883944011
12372		BK	BOOK	Y	670	0007129572	11764639011
12373		BK	BOOK	Y	340	0007129602	172403
12374		BK	BOOK	Y	375	0007129610	173192
12375		BK	BOOK	Y	540	0007129653	4224
12376		BK	BOOK	Y	195	0007129742	4225
12377		BK	BOOK	Y	445	0007129882	688870
12378		BK	BOOK	Y	670	0007129955	4226
12379		BK	BOOK	Y	340	000712998X	5125
12380		BK	BOOK	Y	375	000713021X	713208011
12381		BK	BOOK	Y	540	0007130511	4223
12382		BK	BOOK	Y	495	0007130856	7676227011
12383		BK	BOOK	Y	745	0007130872	7676228011
12384		BK	BOOK	Y	340	0007130902	69260
12385		BK	BOOK	Y	375	0007130988	7676226011
12386		BK	BOOK	Y	540	0007130996	4207
12387		BK	BOOK	Y	195	0007131119	7661753011
12388		BK	BOOK	Y	445	0007131143	4208
12389		BK	BOOK	Y	640	0007131240	4209
12390		BK	BOOK	Y	495	0007131380	4199
12391		BK	BOOK	Y	340	0007131518	4216
12392		BK	BOOK	Y	375	0007131526	4210
12393		BK	BOOK	Y	675	0007131631	4211
12394		BK	BOOK	Y	840	0007131658	4212
12395		BK	BOOK	Y	540	0007131674	4213
12396		BK	BOOK	Y	1100	0007131747	4214
12397		BK	BOOK	Y	1245	000713178X	4340
12398		BK	BOOK	N	1245	0007131798	4217
12399		BK	BOOK	Y	495	0007131828	4341
12400		BK	BOOK	Y	990	0007131844	4215
12401		BK	BOOK	Y	1245	0007131852	170102
12402		BK	BOOK	Y	195	0007131895	4344
12403		BK	BOOK	Y	657	0007131968	4229
12404		BK	BOOK	Y	175	0007132328	7538384011
12405		BK	BOOK	Y	175	0007132417	4230
12406		BK	BOOK	Y	445	0007132824	3568202011
12407		BK	BOOK	Y	337	0007132875	4232
12408		BK	BOOK	Y	540	0007133014	4261
12409		BK	BOOK	Y	195	0007133073	4252
12410		BK	BOOK	Y	340	000713309X	7661756011
12411		BK	BOOK	Y	281	0007133103	4258
12412		BK	BOOK	Y	195	0007133138	11764640011
12413		BK	BOOK	Y	340	0007133154	4331
12414		BK	BOOK	Y	175	0007133189	4255
12415		BK	BOOK	Y	306	0007133227	4260
12416		BK	BOOK	Y	375	0007133235	332055011
12417		BK	BOOK	Y	156	0007133243	4257
12418		BK	BOOK	Y	596	000713326X	4259
12419		BK	BOOK	Y	272	0007133359	7661757011
12420		BK	BOOK	Y	306	0007133383	7661751011
12421		BK	BOOK	Y	375	0007133715	4201
12422		BK	BOOK	Y	690	0007133839	4198
12423		BK	BOOK	Y	195	0007133855	4199
12424		BK	BOOK	Y	306	0007134002	4242
12425		BK	BOOK	Y	540	0007134010	4200
12426		BK	BOOK	Y	195	0007134029	7661747011
12427		BK	BOOK	Y	840	0007134231	4204
12428		BK	BOOK	Y	340	0007134282	4205
12429		BK	BOOK	Y	375	0007134444	4327
12430		BK	BOOK	Y	195	0007134495	4235
12431		BK	BOOK	Y	195	000713472X	4329
12432		BK	BOOK	Y	337	0007134908	4330
12433		BK	BOOK	Y	195	0007135653	7661763011
12434		BK	BOOK	Y	175	000713603X	4332
12435		BK	BOOK	Y	306	0007136048	7711045011
12436		BK	BOOK	Y	745	0007136102	4333
12437		BK	BOOK	Y	340	0007136110	4334
12438		BK	BOOK	Y	337	0007136129	4335
12439		BK	BOOK	Y	195	0007136412	7661764011
12440		BK	BOOK	Y	306	0007136447	4233
12441		BK	BOOK	Y	195	0007136463	4285
12442		BK	BOOK	Y	340	0007136536	4256
12443		BK	BOOK	Y	195	0007136552	7661738011
12444		BK	BOOK	Y	340	0007136838	7661739011
12445		BK	BOOK	Y	146	0007136951	7661740011
12446		BK	BOOK	Y	195	0007137222	7661741011
12447		BK	BOOK	Y	340	0007137435	7661742011
12448		BK	BOOK	Y	195	0007137508	7661743011
12449		BK	BOOK	Y	340	0007137516	7661744011
12450		BK	BOOK	Y	306	0007137540	7661747011
12451		BK	BOOK	Y	195	0007137605	7661745011
12452		BK	BOOK	Y	445	0007137699	7661746011
12453		BK	BOOK	Y	340	0007137788	7661748011
12454		BK	BOOK	Y	540	0007137885	7661749011
12455		BK	BOOK	Y	195	0007138024	7661750011
12456		BK	BOOK	Y	306	0007138059	7661751011
12457		BK	BOOK	Y	195	0007138121	4272
12458		BK	BOOK	Y	670	0007138520	4234
12459		BK	BOOK	Y	340	0007138873	4235
12460		BK	BOOK	Y	337	0007139365	4236
12461		BK	BOOK	Y	540	0007139446	4328
12462		BK	BOOK	Y	175	0007139489	7661762011
12463		BK	BOOK	Y	375	0007139543	7696137011
12464		BK	BOOK	Y	195	0007139756	7696136011
12465		BK	BOOK	Y	306	0007139810	4206
12466		BK	BOOK	Y	375	0007139837	4342
12467		BK	BOOK	Y	175	0007140436	4218
12468		BK	BOOK	Y	745	0007140444	4238
12469		BK	BOOK	Y	195	0007140495	4245
12470		BK	BOOK	Y	337	0007140924	4246
12471		BK	BOOK	Y	195	0007140975	4247
12472		BK	BOOK	Y	375	000714119X	4248
12473		BK	BOOK	Y	195	0007141335	4250
12474		BK	BOOK	Y	468	0007141491	4251
12475		BK	BOOK	Y	675	0007141521	4254
12476		BK	BOOK	Y	486	0007141750	4257
12477		BK	BOOK	N	125	0007141785	4259
12478		BK	BOOK	N	365	0007141955	4262
12479		BK	BOOK	N	11	0007142161	4263
12480		BK	BOOK	N	16	0007142285	4264
12481		BK	BOOK	N	16	0007142528	4266
12482		BK	BOOK	N	25	0007142552	4265
12483		BK	BOOK	N	26	0007142579	4268
12484		BK	BOOK	Y	37	0007142730	4269
12485		BK	BOOK	Y	9	0007142935	13922571011
12486		BK	BOOK	Y	6	0007142951	4267
12487		BK	BOOK	N	27	0007142978	13922572011
12488		BK	BOOK	N	17	0007143001	4270
12489		BK	BOOK	N	34	0007143346	4271
12490		BK	BOOK	N	17	0007143419	4272
12491		BK	BOOK	N	14	0007143443	4273
12492		BK	BOOK	N	25	000714346X	4274
12493		BK	BOOK	Y	0	0007143478	4275
12494		BK	BOOK	Y	15	0007143486	4278
12495		BK	BOOK	Y	35	0007143540	4276
12496		BK	BOOK	Y	10	0007143745	4280
12497		BK	BOOK	Y	9	0007143753	4281
12498		BK	BOOK	N	15	0007143761	4282
12499		BK	BOOK	N	35	0007143818	4283
12500		BK	BOOK	N	18	0007143885	4284
12501		BK	BOOK	N	19	0007143974	4285
12502		BK	BOOK	Y	40	0007144733	4286
12503		BK	BOOK	Y	10	0007145012	4287
12504		BK	BOOK	N	47	0007145160	4288
12505		BK	BOOK	Y	0	0007145187	4289
12506		BK	BOOK	Y	0	0007145373	4290
12507		BK	BOOK	N	0	0007145381	4292
12508		BK	BOOK	N	12	0007145411	4293
12509		BK	BOOK	Y	14	0007145438	4295
12510		BK	BOOK	Y	32	0007145454	4296
12511		BK	BOOK	N	29	0007145462	4297
12512		BK	BOOK	Y	12	0007145489	4298
12513		BK	BOOK	Y	345	0007145543	691990
12514		BK	BOOK	Y	195	0007145683	4299
12515		BK	BOOK	Y	495	0007145705	4300
12516		BK	BOOK	Y	640	000714573X	4304
12517		BK	BOOK	Y	495	000714587X	4305
12518		BK	BOOK	Y	675	0007145896	4307
12519		BK	BOOK	Y	745	0007145918	4308
12520		BK	BOOK	Y	340	0007146116	4309
12521		BK	BOOK	Y	1150	0007146299	4310
12522		BK	BOOK	Y	375	0007146434	4311
12523		BK	BOOK	Y	840	0007146620	4312
12524		BK	BOOK	Y	486	0007146639	4313
12525		BK	BOOK	Y	175	0007146663	4314
12526		BK	BOOK	Y	340	0007146671	4315
12527		BK	BOOK	Y	337	000714668X	4316
12528		BK	BOOK	Y	486	0007146736	4317
12529		BK	BOOK	Y	272	0007146841	4636
12530		BK	BOOK	Y	495	000714685X	3568205011
12531		BK	BOOK	Y	195	0007146914	746214
12532		BK	BOOK	Y	432	0007147139	11764642011
12533		BK	BOOK	Y	495	0007147201	4318
12534		BK	BOOK	Y	640	0007147295	7661758011
12535		BK	BOOK	Y	195	0007147406	4320
12536		BK	BOOK	Y	495	0007147422	10075827011
12537		BK	BOOK	Y	640	0007147430	15248575011
12538		BK	BOOK	Y	340	0007147686	4321
12539		BK	BOOK	Y	375	0007148089	4639
12540		BK	BOOK	Y	840	0007148224	4322
12541		BK	BOOK	Y	540	0007148259	4323
12542		BK	BOOK	Y	195	0007148747	4324
12543		BK	BOOK	Y	340	0007148844	7114436011
12544		BK	BOOK	Y	375	0007148976	4336
12545		BK	BOOK	Y	840	0007149034	4338
12546		BK	BOOK	Y	146	0007149042	7661760011
12547		BK	BOOK	Y	540	0007149107	7661761011
12548		BK	BOOK	Y	306	0007149158	7661759011
12549		BK	BOOK	Y	540	0007149395	8493541011
12550		BK	BOOK	Y	195	0007149425	282853
12551		BK	BOOK	Y	340	0007149468	4300
12552		BK	BOOK	Y	375	0007149530	4304
12553		BK	BOOK	Y	486	0007149654	4305
12554		BK	BOOK	Y	195	0007149689	4307
12555		BK	BOOK	Y	195	0007149824	4308
12556		BK	BOOK	Y	340	0007150253	4309
12557		BK	BOOK	Y	195	0007150342	4310
12558		BK	BOOK	Y	340	0007150431	4311
12559		BK	BOOK	Y	306	0007150636	4312
12560		BK	BOOK	Y	195	0007150660	4313
12561		BK	BOOK	Y	657	0007150911	4314
12562		BK	BOOK	Y	337	0007151047	4315
12563		BK	BOOK	Y	306	0007151225	4316
12564		BK	BOOK	Y	156	0007151241	4336
12565		BK	BOOK	Y	340	0007151268	4338
12566		BK	BOOK	Y	375	0007151330	7661760011
12567		BK	BOOK	Y	195	0007151691	7661761011
12568		BK	BOOK	Y	495	000715173X	48
12569		BK	BOOK	Y	316	0007152531	5066
12570		BK	BOOK	Y	195	0007152566	170103
12571		BK	BOOK	Y	340	0007152647	170105
12572		BK	BOOK	Y	195	0007152671	170106
12573		BK	BOOK	Y	306	0007152817	5067
12574		BK	BOOK	Y	175	0007153392	6383004011
12575		BK	BOOK	Y	195	0007153554	5075
12576		BK	BOOK	Y	340	000715366X	5107
12577		BK	BOOK	Y	375	0007153716	5068
12578		BK	BOOK	Y	486	0007153937	5069
12579		BK	BOOK	Y	195	0007153988	5073
12580		BK	BOOK	Y	745	0007153996	5074
12581		BK	BOOK	Y	340	0007154100	3564983011
12582		BK	BOOK	Y	540	0007154135	5077
12583		BK	BOOK	Y	495	0007154496	5078
12584		BK	BOOK	Y	486	0007154518	11160394011
12585		BK	BOOK	Y	175	0007154526	11160395011
12586		BK	BOOK	Y	195	0007154607	11160396011
12587		BK	BOOK	Y	745	0007154615	11160397011
12588		BK	BOOK	Y	175	0007154623	11160398011
12589		BK	BOOK	Y	340	000715500X	11160399011
12590		BK	BOOK	Y	337	0007155018	4395
12591		BK	BOOK	Y	340	0007155034	170943
12592		BK	BOOK	Y	195	0007155093	6383005011
12593		BK	BOOK	Y	445	000715514X	5082
12594		BK	BOOK	Y	306	0007155166	11160401011
12595		BK	BOOK	Y	195	0007155182	5119
12596		BK	BOOK	Y	745	0007155263	5123
12597		BK	BOOK	Y	195	0007155387	5124
12598		BK	BOOK	Y	445	0007155395	5083
12599		BK	BOOK	Y	306	0007155417	11160402011
12600		BK	BOOK	Y	337	0007155441	11160403011
12601		BK	BOOK	Y	175	0007155468	11160404011
12602		BK	BOOK	Y	195	0007155670	11160405011
12603		BK	BOOK	Y	306	0007155689	5085
12604		BK	BOOK	Y	540	0007156073	6383006011
12605		BK	BOOK	Y	195	0007156081	5084
12606		BK	BOOK	Y	340	000715612X	5086
12607		BK	BOOK	Y	375	0007156189	5090
12608		BK	BOOK	Y	340	0007156200	5101
12609		BK	BOOK	Y	486	000715626X	5109
12610		BK	BOOK	Y	195	0007156545	5089
12611		BK	BOOK	Y	745	0007156588	5091
12612		BK	BOOK	Y	340	0007156618	170944
12613		BK	BOOK	Y	175	0007156634	5092
12614		BK	BOOK	Y	306	0007156642	170121
12615		BK	BOOK	Y	540	0007156650	6383007011
12616		BK	BOOK	Y	174	0007156790	5096
12617		BK	BOOK	Y	340	0007156804	5097
12618		BK	BOOK	Y	195	0007156871	5102
12619		BK	BOOK	Y	306	0007156944	876684
12620		BK	BOOK	Y	540	0007156960	5099
12621		BK	BOOK	Y	195	0007156995	5100
12622		BK	BOOK	Y	340	0007157045	5103
12623		BK	BOOK	Y	195	0007157150	5104
12624		BK	BOOK	Y	745	0007157169	5110
12625		BK	BOOK	Y	337	0007157177	5105
12626		BK	BOOK	Y	495	0007157207	5106
12627		BK	BOOK	Y	175	0007157339	6383008011
12628		BK	BOOK	Y	340	0007157398	5111
12629		BK	BOOK	Y	375	000715741X	5112
12630		BK	BOOK	Y	337	0007157711	5115
12631		BK	BOOK	Y	195	000715772X	5117
12632		BK	BOOK	Y	175	0007157738	5118
12633		BK	BOOK	N	175	0007157797	5121
12634		BK	BOOK	N	670	0007157932	5076
12635		BK	BOOK	N	306	0007157959	11357541011
12636		BK	BOOK	N	375	0007158041	14279703011
12637		BK	BOOK	N	540	0007158084	14279705011
12638		BK	BOOK	Y	195	0007158505	14279709011
12639		BK	BOOK	Y	745	0007158939	14279714011
12640		BK	BOOK	Y	306	0007159013	14279716011
12641		BK	BOOK	Y	540	0007159021	14279719011
12642		BK	BOOK	Y	175	0007159048	14279722011
12643		BK	BOOK	Y	375	0007159862	14279726011
12644		BK	BOOK	Y	540	0007160003	14279728011
12645		BK	BOOK	Y	175	0007160011	14279732011
12646		BK	BOOK	Y	375	0007160054	14279733011
12647		BK	BOOK	Y	195	0007160631	5126
12648		BK	BOOK	Y	255	0007161026	16926922011
12649		BK	BOOK	Y	375	000716114X	5128
12650		BK	BOOK	Y	485	0007161263	68202
12651		BK	BOOK	Y	156	0007161328	11357541011
12652		BK	BOOK	Y	340	0007161360	14279703011
12653		BK	BOOK	Y	195	0007161484	14279705011
12654		BK	BOOK	Y	745	0007161492	14279709011
12655		BK	BOOK	Y	195	0007161522	14279714011
12656		BK	BOOK	Y	340	0007161778	14279716011
12657		BK	BOOK	Y	281	0007161786	14279719011
12658		BK	BOOK	Y	174	0007162111	14279722011
12659		BK	BOOK	Y	195	000716212X	14279726011
12660		BK	BOOK	Y	495	0007162219	14279728011
12661		BK	BOOK	Y	745	0007162278	14279732011
12662		BK	BOOK	Y	340	0007162367	14279733011
12663		BK	BOOK	Y	375	0007162596	5131
12664		BK	BOOK	Y	195	0007162863	5134
12665		BK	BOOK	Y	340	0007163053	5136
12666		BK	BOOK	Y	337	0007163061	6383009011
12667		BK	BOOK	Y	195	000716307X	5137
12668		BK	BOOK	Y	745	0007163169	5141
12669		BK	BOOK	Y	375	0007163223	5167
12670		BK	BOOK	Y	745	0007163231	68204
12671		BK	BOOK	Y	195	000716324X	11160406011
12672		BK	BOOK	Y	340	0007163258	5142
12673		BK	BOOK	Y	175	0007163541	5144
12674		BK	BOOK	Y	306	0007163584	5145
12675		BK	BOOK	Y	486	0007163630	11160408011
12676		BK	BOOK	Y	195	0007163649	11160409011
12677		BK	BOOK	Y	745	0007163665	11160410011
12678		BK	BOOK	Y	160	0007163681	16926923011
12679		BK	BOOK	Y	306	000716369X	6383010011
12680		BK	BOOK	Y	375	0007163703	5129
12681		BK	BOOK	Y	195	000716372X	5147
12682		BK	BOOK	Y	306	0007163835	5150
12683		BK	BOOK	Y	540	0007163843	10166920011
12684		BK	BOOK	Y	195	0007163851	5152
12685		BK	BOOK	Y	445	000716386X	6294751011
12686		BK	BOOK	N	1045	0007163886	11160413011
12687		BK	BOOK	Y	175	0007163894	11160407011
12688		BK	BOOK	Y	340	0007163908	13998731
12689		BK	BOOK	Y	156	0007163916	5127
12690		BK	BOOK	Y	306	0007163932	5132
12691		BK	BOOK	Y	195	0007163959	5133
12692		BK	BOOK	Y	340	0007164009	5138
12693		BK	BOOK	Y	195	0007164246	5139
12694		BK	BOOK	Y	375	0007164653	5140
12695		BK	BOOK	Y	195	000716467X	11160411011
12696		BK	BOOK	Y	340	0007164742	11160412011
12697		BK	BOOK	Y	375	0007164785	5148
12698		BK	BOOK	Y	195	0007164793	3564984011
12699		BK	BOOK	Y	495	0007164866	5149
12700		BK	BOOK	Y	340	0007164971	5151
12701		BK	BOOK	Y	486	0007165021	5157
12702		BK	BOOK	Y	272	0007165048	5158
12703		BK	BOOK	Y	337	0007165102	5166
12704		BK	BOOK	Y	445	0007165110	5171
12705		BK	BOOK	Y	195	0007165137	68203
12706		BK	BOOK	Y	340	0007165307	5173
12707		BK	BOOK	Y	540	0007165498	5177
12708		BK	BOOK	Y	195	0007165641	5178
12709		BK	BOOK	Y	445	000716565X	5187
12710		BK	BOOK	Y	340	0007165714	6383011011
12711		BK	BOOK	Y	447	0007165773	5130
12712		BK	BOOK	Y	513	0007165854	5159
12713		BK	BOOK	Y	195	0007166079	5161
12714		BK	BOOK	Y	306	0007166397	3221481
12715		BK	BOOK	Y	195	0007166400	5179
12716		BK	BOOK	Y	306	0007166419	3564985011
12717		BK	BOOK	Y	195	0007166427	5168
12718		BK	BOOK	Y	195	0007166435	11160414011
12719		BK	BOOK	Y	340	0007166443	5145
12720		BK	BOOK	Y	375	0007166664	11160408011
12721		BK	BOOK	Y	195	0007166672	11160409011
12722		BK	BOOK	Y	340	0007166699	11160410011
12723		BK	BOOK	Y	375	0007166753	11160413011
12724		BK	BOOK	Y	195	0007166761	3564985011
12725		BK	BOOK	Y	340	000716677X	5168
12726		BK	BOOK	Y	175	0007166796	11633668011
12727		BK	BOOK	Y	375	000716680X	171100
12728		BK	BOOK	Y	195	0007167016	5172
12729		BK	BOOK	Y	175	0007167040	3221491
12730		BK	BOOK	Y	195	0007167059	5175
12731		BK	BOOK	Y	340	0007168209	172768
12732		BK	BOOK	Y	175	0007169205	6383012011
12733		BK	BOOK	Y	306	0007169248	5135
12734		BK	BOOK	Y	486	0007169507	11195005011
12735		BK	BOOK	Y	195	0007169574	5153
12736		BK	BOOK	Y	116	0007169639	5155
12737		BK	BOOK	Y	195	0007169655	5156
12738		BK	BOOK	Y	488	000716968X	5181
12739		BK	BOOK	Y	195	0007169914	5186
12740		BK	BOOK	Y	340	0007170106	5188
12741		BK	BOOK	Y	175	0007170343	11160415011
12742		BK	BOOK	N	306	0007170572	6383013011
12743		BK	BOOK	N	540	0007170580	5143
12744		BK	BOOK	Y	195	0007170602	5190
12745		BK	BOOK	Y	445	0007170858	5188
12746		BK	BOOK	Y	340	0007171021	13922613011
12747		BK	BOOK	Y	375	0007171153	5241
12748		BK	BOOK	Y	540	0007171161	10828041
12749		BK	BOOK	Y	195	000717117X	1043896
12750		BK	BOOK	Y	445	0007171285	10828061
12751		BK	BOOK	Y	340	0007171331	10828051
12752		BK	BOOK	Y	337	0007171366	10828071
12753		BK	BOOK	Y	540	0007171382	10828081
12754		BK	BOOK	Y	195	0007171544	5303
12755		BK	BOOK	Y	745	0007171684	10828121
12756		BK	BOOK	Y	445	0007171854	713343011
12757		BK	BOOK	Y	670	0007171986	10828111
12758		BK	BOOK	Y	250	0007172230	10828131
12759		BK	BOOK	Y	229	0007172354	10828141
12760		BK	BOOK	Y	250	0007172788	10828151
12761		BK	BOOK	Y	355	0007172826	10828161
12762		BK	BOOK	Y	337	0007172850	10828171
12763		BK	BOOK	Y	486	0007172958	10828181
12764		BK	BOOK	Y	250	0007172982	5310
12765		BK	BOOK	Y	395	0007173075	5244
12766		BK	BOOK	Y	375	0007173172	10828091
12767		BK	BOOK	Y	540	0007173415	16926924011
12768		BK	BOOK	Y	250	0007173458	5295
12769		BK	BOOK	Y	395	0007173482	52073011
12770		BK	BOOK	Y	375	0007173520	5311
12771		BK	BOOK	Y	540	0007173547	10828101
12772		BK	BOOK	Y	250	0007173687	688864
12773		BK	BOOK	Y	355	0007174071	52072011
12774		BK	BOOK	Y	375	0007174268	5246
12775		BK	BOOK	Y	486	0007174500	5248
12776		BK	BOOK	Y	250	0007174551	5249
12777		BK	BOOK	Y	395	000717487X	5254
12778		BK	BOOK	Y	337	0007175175	5141
12779		BK	BOOK	Y	540	0007175264	5258
12780		BK	BOOK	Y	250	0007175299	5259
12781		BK	BOOK	Y	395	0007175337	5262
12782		BK	BOOK	Y	337	0007175418	5264
12783		BK	BOOK	Y	486	0007175531	5269
12784		BK	BOOK	Y	250	0007175566	5271
12785		BK	BOOK	Y	355	0007175582	5274
12786		BK	BOOK	Y	250	0007175590	5276
12787		BK	BOOK	Y	355	0007175604	5278
12788		BK	BOOK	Y	250	0007175779	5280
12789		BK	BOOK	Y	395	000717604X	5283
12790		BK	BOOK	Y	375	0007176171	5289
12791		BK	BOOK	Y	540	0007176287	5291
12792		BK	BOOK	Y	250	0007176848	5293
12793		BK	BOOK	Y	395	0007176872	16926925011
12794		BK	BOOK	Y	319	0007176937	5297
12795		BK	BOOK	Y	540	0007176953	5299
12796		BK	BOOK	N	250	0007176961	13922583011
12797		BK	BOOK	Y	395	0007176996	5301
12798		BK	BOOK	Y	375	0007177003	5304
12799		BK	BOOK	Y	540	0007177208	5306
12800		BK	BOOK	Y	395	0007177267	572308
12801		BK	BOOK	Y	540	0007177313	5313
12802		BK	BOOK	Y	26	0007177321	5315
12803		BK	BOOK	Y	6	000717733X	52074011
12804		BK	BOOK	Y	6	0007177348	8883947011
12805		BK	BOOK	Y	49	0007177356	8883948011
12806		BK	BOOK	Y	9	0007177445	52075011
12807		BK	BOOK	Y	11	0007177658	6158312011
12808		BK	BOOK	Y	16	0007177844	5396
12809		BK	BOOK	Y	14	0007177968	5397
12810		BK	BOOK	Y	30	0007178026	5399
